date,developerResponse,review,rating,isEdited,userName,title,app_name,app_id
7/22/21 1:20,,"I really loved this app when I first started using it. I even signed up for the monthly subscription cause it was super cheap and why not!! However about a year later I started experiencing issues with the app. I would go on the app and it would tell me to purchase the premium membership almost every time. Then other times it would work as normal, considering the fact I literally had a monthly subscription that would automatically be automatically renewed every month… I kept experiencing the same issue over and over except this time recently the app would not go back to normal and I was continually being told to purchase a premium membership. Come to find out the reason being was they raised their prices and the price that was being renewed automatically in my Apple subscriptions were less than what was supposed to be paid. After realizing this I renewed my subscription and paid $15 total for a forever membership almost a week ago. After doing this I thought everything would be fine but boy was I wrong. Went back on the app today and once again it’s telling me my subscription is expired and I need to renew AFTER JUST PAYING $15 FOR THE FOREVER MEMBERSHIP!! This is beyond me and pretty annoying to say the least. I contacted support about this so let’s see how that goes at this point because to be honest I’m on the verge of just getting my money back and using a different app🤷🏼‍♀️",2,FALSE,theres no nickname available😐,Major subscription issues for over a year now,mypill-birth-control-reminder,425632209
8/19/20 1:22,,Not worth it even a little,1,FALSE,cb12234;,Honestly hate it. I paid and it is still awful,birth-control-pill-reminder,953740058
2/16/21 0:58,,"Let me start by saying that I DID have my push notifications enabled and all settings correctly configured! However, this app never worked the way I needed it to: as a reminder to take my pill!!! I am a very forgetful person so a reminder is an absolute necessity. I could go in and mark my pill as taken, so that portion of the app worked, but it never reminded me. No alarm went off, my screen did not light up, and no banner even popped up on my screen if it was unlocked. I’ve tried tweaking the settings multiple times, but nothing helped. It only worked when it wanted to work and in the way it wanted to work, but this worthless app didn’t help me at all. Bummer...it has such a high rating. Hoping another app will actually work for me.",1,FALSE,Tara762,Never worked.,birth-control-pill-reminder,953740058
5/31/21 14:29,,"Stay away! Install at your own risk!
I really liked this app for like 2 days until I opened up my email to see I somehow purchased a “Premium Membership” upgrade. I never even KNEW there was a premium membership until I was charged for it. There was NO checkout screen, password/fingerprint purchase confirmation, NOTHING indicating somehow I was about to buy an upgrade. 

After being charged, I went into the app description and the details state the membership is OPTIONAL. Nothing about a free trial, and certainly nothing informing me about being forced to buy a membership. Apps in the App Store tend to get away with a lot of crap, but this is downright thievery. And according to some other previous user reviews, I’m not the only one who’s had this issue either. Stay away from this app! Find another one of the many birth control calendar apps out there.",1,FALSE,boopbop,Sketchy As Heck,mypill-birth-control-reminder,425632209
11/19/20 17:04,,If I knew about this app sooner I would have gotten it. Super informative you have a group of females that are super nice and help out and answer your questions. I am really interested on what other have to say about the pill. This app is helpful,1,FALSE,Dalia A Rea,Amazing App,mypill-birth-control-reminder,425632209
7/18/20 15:33,,The limitation to what you can do is absolutely ridiculous. You can’t even change the alarm sound or add snooze without paying. The design looks gloomy and sad. The alarm doesn’t even work for me. I put 9 PM and it’s just saying “take ur pill” at 10 am?? It doesn’t let me change the time zone either so i don’t know what’s wrong. There isn’t even a sound when i get my notification when supposidly it’s supposed to make a basic noise. terrible. Use your alarm built in your phone instead don’t waste your time with this.,1,FALSE,Emily Prrez,Terrible,mypill-birth-control-reminder,425632209
11/12/21 21:03,,"There are some features that are alright, and other features that I feel are a complete joke and set up terribly. If you are looking for a calendar/symptom tracker/reminder app, it does the job just fine. I do like the symptom tracker and notes. It does include a lot of birth control forms too, so that’s nice. On the other hand, the forum between users is a mess. At first I thought the feature was nice, where people can ask unfiltered questions if they aren’t comfortable or able to get in contact with the doctor. Sounds like a great idea too. However, very quickly do I see users say “do your research” and “stop posting questions that people have asked before,” etc. What seems most troubling is that no one appears to be certified, unless they are certified with “clout” because they interact with the comments for YEARS. I have a problem of people writing as if they are professionals. Just because you have researched the pill, or have taken it, does not mean you understand how other people’s bodies respond. My other note is that there can be little compassion towards people who are at different levels of understanding. Yes, I can read the papers on the pill, and look up stuff online, but some people have trouble processing and applying that information. On top of that, pregnancy scares are no joke, and sometimes you need support and help processing. Too many times I’ve read “stop asking questions other people have already asked,” or “just take the information you were given and stop asking” feels very compassionless to the situation. So if you want to post questions, my caution is that some of these women can come off very compassionless because they keep answering similar questions (on their own will too, no one said they had to respond to everyone). I can understand user frustration on both ends, but at the end of the day I think some people really need support through an insecure/uncertain time. By all means, this is a simple tracker, and does the job. It’s not an app I am enthusiastic about, but it’s hard to be excited over a pill calendar. It’s a 10/10 ranking for the tracking part. If you are looking forward to the forum, understand that it’s highly flawed, and extremely questionable on how helpful it can be. 3/10 ranking for the user interaction.",2,FALSE,NoOtherNicknamesFree,"Somethings ok, other stuff pretty awful",mypill-birth-control-reminder,425632209
11/13/20 3:07,,"The app may be useful-ish, my actual main reason for deleting this app is while reading reviews the developers response to someone questioning whether it was worth $14 premium charge was “well our developers need to eat!” And then proceeded to explain why all free apps are crap etc, who runs your PR? Seems like you need to hire a professional for your communications. I don’t want to support developers who feel the need to be so condescending to those who give a negative review.

The app itself...isn’t bad, can be useful to some for sure. I will download and pay for an app where the developers have better communication skills to handle criticism.",1,FALSE,Zooppal,Yikes,mypill-birth-control-reminder,425632209
3/10/21 6:11,,Who ever made this app could of added better and more sounds for the alarm and add cool themes for it too,1,FALSE,koolkat92,App sounds and themes,birth-control-pill-reminder,953740058
2/6/21 10:01,,"don’t download download the M.P one 
this one is horrible doesn’t even have an alarm to alert you .. you have to upgrade to premium to get the alarm feature",1,FALSE,jandoendkr,waste of time,birth-control-pill-reminder,953740058
1/5/23 18:55,"{'id': 34147209, 'body': ""We're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thank you.\n"", 'modified': '2023-01-07T20:53:40Z'}",I asked to charged them my updated insurance card and changed the pill but they don’t reply back to me and just charged on my old payment credit card and shipped!!! 👎👎👎👎👎,1,FALSE,KangXD,They don’t follow your request!!!,nurx-birth-control-delivered,1213141301
2/6/23 18:52,"{'id': 34797783, 'body': 'Hi Cortney, \n\nThank you for posting a review and we’re sorry to hear that your experience was not of the quality you expected. We would like the opportunity to investigate your feedback further. We kindly ask you to please reach out to our Support team via help.naturalcycles.com. Have a great day.  \n\nRegards, \nNatural Cycles', 'modified': '2023-02-10T14:40:44Z'}","I emailed them to cancel my annual subscription and on their own words, they confirmed cancellation and confirmed there would be no further charge. I emailed them their OWN confirmation of such, and still got denied a refund. This is beyond unacceptable.",1,FALSE,unhappy cortney,TERRIBLE CUSTOMER SERVICE. They WILL rip you off,natural-cycles-birth-control,765535549
6/27/23 4:28,"{'id': 37420893, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-06-30T22:35:04Z'}","As other poor reviews stated, their communication is below par. I switched to Amazon’s pharmacy & they will reply within 3 hours where you might be waiting 3 weeks with nurx. I understand they may have a large volume of messages to reply to but I imagine that their competitors do as well & they don’t seem to have the same communication issue.  And twice now, they’ve failed to send me my prescription refill on time, putting me at risk of pregnancy & through interrupting my cycle, causing huge emotional/mental imbalances.",1,FALSE,"Murdered by your ""app""",Poor communication & late on refills,nurx-birth-control-delivered,1213141301
1/11/23 14:47,"{'id': 34362632, 'body': ""We're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thank you.\n"", 'modified': '2023-01-18T16:12:12Z'}",Once service is established with Nurx it is extremely difficult to get in touch with someone. I accidentally pushed my birth control delivery back by a few weeks leaving me unprotected and I could not get a response from the care team after several messages. When I finally did get a response they acted like it would be fixed and it was not. Then their solution was to have me pay for out of pocket medication instead of helping me charge my insurance. I would not use this service again and encourage others to look for something more reliable.,2,FALSE,MegOpinions,Response issues,nurx-birth-control-delivered,1213141301
4/4/23 13:04,"{'id': 35816967, 'body': 'Thank you for your comments. We would like to support you with this issue and so we’d appreciate it if you could write to us at help.naturalcycles.com. ', 'modified': '2023-04-06T19:43:26Z'}",This app is a joke. I followed the directions perfectly and ended up pregnant in third month of use when trying to prevent pregnancy. Do yourself a favor and stay on the pill if you absolutely can’t get pregnant.,1,FALSE,Soccerrocker15,Pregnant after 3 months,natural-cycles-birth-control,765535549
8/23/23 23:18,"{'id': 38544899, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-08-27T04:47:53Z'}","I love the idea of Nurx, really. I’ve been using them for about 3 years now for tretinoin. It’s so much easier than going to a derm. However I’ve noticed a significant decline in their customer service recently. For the last 4 months, I keep getting charged a monthly $3 fee when I haven’t even ordered a refill for that month. Every time I message support, they just respond with an automated response. It takes me about 2 weeks and pushing back about 4 times in order to get this stupid $3 fee refunded. I don’t care about a $3 fee when I actually refill a prescription, but I shouldn’t be charged this in the months I don’t refill! Seriously, fix your process.",1,FALSE,miichellyy,Keep charging me when I haven’t fulfilled a prescription,nurx-birth-control-delivered,1213141301
8/25/23 1:12,"{'id': 38544898, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-08-27T04:47:44Z'}","The transition was not smooth and the app is wonky. They’re not even up front with their costs, I had to reach the end of the assessment to realize I was going to be charged $25 for the assessment alone. I also hate the fact that I don’t have a choice on getting just one pack for $15 I have to get 3 for $45. I’ll miss my stickers and candies from tpc.",1,FALSE,woopty222,I’m really missing The Pill Club,nurx-birth-control-delivered,1213141301
8/3/22 22:22,"{'id': 31679545, 'body': 'Hi there, \n\nWe apologize that our service did not satisfy your expectations. We would love to hear a bit more from you. Can you please reach out to us via help.naturalcycles.com? Have a great day!  \n\nRegards, \nNatural Cycles', 'modified': '2022-08-26T13:54:54Z'}","This app auto renews with no notice. Asked for a refund, was told sorry, can’t do. Now $89.99 of my hard-earned money has been spent on an app I no longer need or want.",1,FALSE,candace81,Auto-Renews w/No Notice,natural-cycles-birth-control,765535549
11/22/22 15:43,"{'id': 33382172, 'body': ""We're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thanks\n"", 'modified': '2022-11-26T22:22:24Z'}","They randomly switched me from my medication that gave me no side effects to one that caused constant mood swings, endless bleeding for weeks, and muscle pain all over.  When I complained their customer service people just pretended to listen to what I had to say and closed my case after telling me the new medication was the same and wouldn’t give me side effects.  Imagine a CUSTOMER SERVICE person telling you they know what’s going on with your body and refusing to pass your case to a medical professional who will get you on the right medication.",1,FALSE,Esther Friedrich,They Don’t Care About Your Health—See a Real Doctor,nurx-birth-control-delivered,1213141301
2/13/24 0:15,"{'id': 42269643, 'body': ""We appreciate you taking the time to provide feedback on your experience. We apologize for any inconvenience you've faced, and we're here to help sort things out. Can you send us a message in the app or through email at reviewsupport@nurx.co?\n"", 'modified': '2024-02-28T22:59:51Z'}","Their customer service takes forever to respond to you and doesn’t fully answer your questions. I have been having the same conversation with them for 5 days yet and cannot come to a solution as they reply to your question with an irrelevant answer hours/ days later. They also aren’t clear on their prices and don’t provide additional information on important matters. For someone who relies on their services, it is very frustrating to not receive any help.",1,FALSE,🍃☀️🌸,Frustrating & Unresponsive,nurx-birth-control-delivered,1213141301
11/3/23 3:21,"{'id': 39987351, 'body': ""We're very sorry to hear this and we'd like to investigate the events described to better understand what may have gone wrong. To best assist, please email reviewsupport@nurx.co\n"", 'modified': '2023-11-07T14:48:03Z'}",Was good for the first couple of months then I started getting charged random fees here & there & had to pay out of pocket for a “copay” which wasn’t much so I did even though my insurance covers birth control. Then I started having to wait on my prescription to be sent out which would be over a week of no birth control. (They also don’t give refunds even if you didn’t get your prescription) Finally switched to going to my OBs office and would NEVER use nurx again.,1,FALSE,Destiniiii123,Don’t,nurx-birth-control-delivered,1213141301
5/28/23 17:43,"{'id': 36825143, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-05-30T18:08:13Z'}","i was using the nuvaring for 3 months and i was really satisfied and happy with everything. then recently, i ordered my refill to be delivered early at the beginning of the month as im leaving the countrh for the week, and was told two days later it would ship in 48 hours. then i didn't hear anything for 2.5 weeks, i was under the assumption it was all fine because it still said the estimated delivery date was when i wanted it. i then call 4 days before i leave only to be told ""oh! by the way! we don't carry the nuvaring anymore! woops"" like don't you think i should have been told that, i don't know, days/weeks ago? seriously could have caused problems. i now just get my birth control from my local pharmacy.",2,FALSE,torisue0703,was good at first,nurx-birth-control-delivered,1213141301
12/27/23 16:48,"{'id': 41535985, 'body': ""Oh no! We sincerely apologize for the troubles you've had with the app. We'd be happy to take a look into this for you, please contact us at help@plannedparenthooddirect.org. Thank you. 💙"", 'modified': '2024-01-25T21:32:09Z'}","My app won’t open at all. Like it won’t even get to the sign in part before saying “we had some trouble launching the app” when this is my first time downloading it to my finances phone, can’t access anything info in the app on your website so how am I supposed to access my MEDICAL HEALTH INFORMATION, And order new birth control if your app won’t even open?",1,FALSE,Morleb,Will take back if fixed,planned-parenthood-direct,1214393415
5/23/22 15:16,"{'id': 29945078, 'body': ""We're sorry to hear you had a frustrating experience and we'd like to learn more about these events. If possible, please email reviewsupport@nurx.co to best locate your account and address these concerns.  "", 'modified': '2022-05-24T21:36:27Z'}","If your team is busy, and there are no medical assistants ready for giving prescription, then don’t take people’s money as soon as they open an account",1,FALSE,angry@viber,They take your money- but no prescription,nurx-birth-control-delivered,1213141301
8/31/23 17:43,"{'id': 38678864, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-09-02T20:23:43Z'}","I came from The Pill Club where I got free birth control, also free extras (condoms, plan b etc) then this company buys them out but doesn’t offer the same benefits? Sure you get your pills mailed to you but they charge a ridiculous amount. After I questioned them about it they said my insurance must’ve changed when I came to them. No my insurance doesn’t change from June to August. Awful customer service it’s taken over 2 weeks to get a explained response from someone, they also would not prescribe me the birth control I was previously on after they told me I could but highly encouraged me to switch for whatever reason. I’m guessing because the one I was on would’ve been free.
Would not recommend to anyone.",1,FALSE,Haleynbuch,Awful company,nurx-birth-control-delivered,1213141301
12/21/23 14:36,,"My experience was super sketchy as a adult it’s important my chart reflects the care I’ve received. But I was simply another recipient of undocumented medication. I should’ve ran for the hills when they refused to discuss insurance with me. Because they didn’t check my medical history. Everything was off books. It was some lady awkwardly staring at me asking me questions and explaining the bare bones. Then telling me sorry about you if the pharmacy won’t fill it. I felt not only fleeced but sick to my stomach that I basically received back alley treatment. 

Respect yourself ladies and gents and nonbinary pals. Don’t go to Planned Parenthood if you have an emergency. It won’t show up that you have BC or on meds that they give you. Same with if you have had a procedure done.",1,FALSE,Leave2die,Pill mill that didn’t document my care,planned-parenthood-direct,1214393415
9/24/22 21:05,"{'id': 32559727, 'body': ""Hi, we're disappointed to hear this and we'd like to investigate this further as something doesn't seem right. Please email reviewsupport@nurx.co to better assist you. Thanks\n"", 'modified': '2022-10-13T17:06:59Z'}","Customer service is terrible now… not blaming the representatives, they’re very nice and helpful… that is when they actually get back to you. Takes up to a week to get a response. I was trying to change something about my birth control but once they got back to me 6 days later it was already sent out so that was frustrating. Like how convenient it is, good to use but if you run into any problems or have any questions… good luck. Will be trying favor now",1,FALSE,Michelleeeeeewee,Not what it used to be,nurx-birth-control-delivered,1213141301
8/22/23 2:36,"{'id': 38503793, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you."", 'modified': '2023-08-24T13:27:12Z'}","It’s hard to get any sort of response, sometimes you have to come back into messages just to request they answer you. Customer service is nonexistent. Every time I had to get a prescription refilled it was ALWAYS a hassle. For a company that deals with prescriptions and insurance they apparently have no idea how either of them work. It’s been 1 year 4 mo and I’m done as they seem to be getting worse.",1,FALSE,Blondentx87,Awful business,nurx-birth-control-delivered,1213141301
8/5/22 3:01,"{'id': 31343440, 'body': ""Hi, we're disappointed to hear of your experience as it sounds frustrating. We'd like to learn more about the events described and see what went wrong. Please email reviewsupport@nurx.co to better assist you.\n"", 'modified': '2022-08-08T15:13:29Z'}",So they are in no hurry at all to give you the help you need. My pharmacy is saying my insurance won’t cover what my doctor prescribed me after paying out of pocket for an appointment and wasting my time in the Drs office only to then find out my insurance isn’t covering anything but the one I’m on right now that is causing me problems. I was recommended this app and thought they would get back with something in a day or two.,2,FALSE,Leximn,Slow,nurx-birth-control-delivered,1213141301
8/19/22 16:19,"{'id': 31623075, 'body': ""Hi, we're sorry to hear you had difficulties reaching our team. Our team is working hard to address all messages as quickly as possible and we'd like to learn more about these experiences described. Please email reviewsupport@nurx.co to better assist and investigate this further. "", 'modified': '2022-08-23T15:46:01Z'}","Not sure why Nurx has ads all over the place when they don’t seem to have the capacity to handle the business they have. I was mostly familiar with Nurx for bc, but noticed they also offer mental health meds. My psychiatrist recently closed her local office so now her only office is in downtown Chicago, which is 1.5 hours away from me. So I thought now might be a good time to give Nurx a try for my mental health medication. I filled out the online assessment and downloaded the app. After submitting, a message appears saying they will review it and be in touch, but that due to an exceptionally high volume of requests, there may be a delay. Ok-what kind of delay? 2 days?  A week? It doesn’t give you any time frame whatsoever. And ten days later I still have not heard a word, except to receive emails with additional advertising for other services they offer. Why would I try any other medication services when I can’t even get the one I signed up for? If you don’t have the staff to handle a service, maybe don’t offer it?",1,FALSE,Bkin16,Still Waiting…,nurx-birth-control-delivered,1213141301
3/11/23 2:42,"{'id': 35469744, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-03-20T04:12:29Z'}",It’s impossible to get prescriptions timely because they take like 2 weeks to respond to one message. Absolutely useless. They will continue charging you if you delete the app,1,FALSE,hahahahahahhahaah23,Truly awful,nurx-birth-control-delivered,1213141301
6/16/23 1:25,"{'id': 37362322, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-06-27T15:49:19Z'}","Nurx used to be amazing. Now, it takes weeks - sometimes month - to hear back from customer service or from a caregiver. Imagine being on important medicine, suddenly not getting your medicine delivered, then not being able to speak with anyone about the issue for weeks. Tragic. This happened to me 3 separate times - each time i threatened to cancel my subscription hoping they might add me to the “take her seriously list”. Well, today I made the decision to just cancel my subscription and get my meds delivered by CVS (which is free btw). no need for this barely functional service anymore.",1,FALSE,Nikki_Dan,No longer a usable service,nurx-birth-control-delivered,1213141301
10/18/23 14:50,"{'id': 39708275, 'body': 'Hi there, we’re so sorry that your experience did not match your expectations. We will gladly look into this for you. As we are unfortunately not able to access your account or details via this platform, we kindly ask you to please reach out to us via help.naturalcycles.com again so we can continue to help. \nLooking forward to hearing from you. ', 'modified': '2023-10-24T12:49:51Z'}","I used Natural Cycles over a year ago. I may have been vaguely aware that their trial would automatically role into a year’s subscription. But I would expect a service like this to at least send notice when this subscription is up for renewal, as a courtesy. I never received any notice of my subscription or a renewal notice at any time and was charged $99.99 for another year subscription. There was no way I could have avoided this charge. When I reached out to their customer service, they claimed they sent me one notice 3 months prior to my subscription renewal, which is absolutely not true, not to mention a very strange time to send out a renewal notice. They refuse to give me a refund, so I have no choice but to warn others of their malicious subscription tactics.",2,FALSE,saddle potato,"No renewal notice, refuse to give refund",natural-cycles-birth-control,765535549
11/20/23 17:23,,"The appt works great until I get to the video consultation part- been trying to book an appt for some time now, but it keeps telling me that video consultations are unavailable, despite planned parenthood direct being available in my state. The app doesn’t work for me for some reason.",2,FALSE,akuroma.,Doesn’t let me book an video appt.,planned-parenthood-direct,1214393415
6/23/22 16:50,"{'id': 30583281, 'body': ""We're disappointed to hear of this experience as this is not what we want our patients to feel when using our service. If possible please email reviewsupport@nurx.co to best locate your account and investigate this further. "", 'modified': '2022-06-27T16:01:54Z'}","I’ve been with Nurx for maybe 2 years now. When I started I absolutely loved it. Everything was done over the phone and I would usually get a response within 24-48 hours. Nowadays when you ask a simple question, which can usually be answered with a simple yes or no, you will be sent an automated response. This usually saying something along the lines of how they’ve had an increased volume of inquires etc. it typically takes 2-3 weeks for me to even get a response. No matter how long you’ve been using this company or how urgent your question is if you’re not a new patient expect to be put on the back burner. Also if you’re using them for birth control they tend to not send the medication out until the day you need to be using it. It’s super inconvenient and you can forget about asking any questions. I understand the increase in telehealth but with more customers should also come better customer service…. Not worse. So unless you have no other option I would advice to steer clear and use a different provider.",1,FALSE,denisesnerag,used to love Nurx but their customer service has declined immensely…,nurx-birth-control-delivered,1213141301
11/16/22 21:08,"{'id': 33382160, 'body': ""We're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thanks\n\n"", 'modified': '2022-11-26T22:21:32Z'}","Pros- The app is easy to use and is really helpful when you can’t afford to be going to a dr’s office often or get to pharmacies easily. 
Cons- For the last 2 renewals of my medication they’ve been 1+ month late. I use birth control for mental health reasons so while I’m not at risk of getting pregnant this means that through their inconsistency I have extreme symptoms that greatly impact my life. I really wanted to like using it and I did at first but clearly some change happened for their clinical team having such a large case load that it takes that long.

Next refill 10/10/2022 - It’s still in review with their care team 11/16/2022
Last time should have been renewed - 7/1/2022- Processed 7/17/2022 - Delivered 7/24/2022 almost a month late 

This process needs to seriously change if it’s been an issue for 6+months.",2,FALSE,Sam the gay,Very Late Deliveries,nurx-birth-control-delivered,1213141301
2/6/23 17:08,"{'id': 34889143, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-02-15T16:10:57Z'}","I loved this app for the first 2 years I used it, but when it came to renew my perception this year I couldn’t get in touch with anyone and would have ran out of my birthcontrol had I not switched to a new provider. So I don’t know what happened but they have more customers than they can serve. They also made it very difficult to switch the type of birth control I was on 6 months ago as I couldn’t get a response and even after finally getting a new prescription I was sent the old one and had to wait another 2 weeks to get the new one shipped. It’s not worth it for the fear that I’d have to suffer the hormone imbalance going without my birthcontrol would cause (not to mention unwanted pregnancy in the state of TX!) . Try one of the many other apps.",1,FALSE,Singingmime,No longer responsive,nurx-birth-control-delivered,1213141301
5/2/22 2:31,"{'id': 29538865, 'body': ""Hello Kate, we're sorry to hear this and we'd like to investigate this right away. Please email reviewsupport@nurx.co to assist you best"", 'modified': '2022-05-03T19:19:04Z'}","Nurx seems legit. However, i have been waiting for over a month for my prescription to arrive",2,FALSE,kate_nurx user,Nurx shipping is very slow,nurx-birth-control-delivered,1213141301
4/28/23 15:45,"{'id': 36331364, 'body': 'Hi Annie,\n\nWe’re so sorry that your experience did not match your expectations. We will gladly look into this for you. As we are unfortunately not able to access your account or details via this platform, we kindly ask you to please reach out to us via help.naturalcycles.com. Have a great day.  \n\nRegards, \nNatural Cycles. ', 'modified': '2023-05-04T14:02:29Z'}","They are stating that they sent me a reminder, which I never received. Now, I’m stocked with this stupid subscription that I don’t use because they won’t give me a refund.",1,FALSE,Annie E. G.,Stay away from it,natural-cycles-birth-control,765535549
3/14/23 17:40,"{'id': 35507415, 'body': 'Hi Caila,\nThank you for posting a review and we’re sorry to hear that your experience was not of the quality you expected. We would like the opportunity to investigate your feedback further. We kindly ask you to please reach out to our Support team via help.naturalcycles.com. Have a great day.  \n\nRegards, \nNatural Cycles. ', 'modified': '2023-03-21T15:00:16Z'}","The app was good for basic tracking. I was looking for an alternative to birth control. It takes a lot of discipline and my partner and I decided we weren’t ready to make that decision yet. So, I stopped using it. 
I got unexpectedly charged for a renewal subscription and they claimed to have sent a email in advance. I never received so they said it went to “spam”. 
They refuse to refund you even thought you had no intention of resubscribing. I’ve never dealt with a company who refuses to refund you for something you didn’t intend to subscribe too.",2,FALSE,Caila Van Scoy,Bad Customer Service,natural-cycles-birth-control,765535549
11/17/23 16:40,,"Wow worst customer service I’ve experienced. I was recently charged $99 for the new year subscription, which I was unaware of. When I reached out I was told that they sent an email ( I obviously never saw it) and basically that there was nothing they could do. I was told that I needed to cancel 24 hours before being charged. I expressed that I no longer need the app as I am pregnant and reached out the morning my card was charged for a refund and received no help or solutions. No understanding for my situation at all. So now I have a birth control app for the whole year, that I can not even utilize, how pathetic. For a company that prides itself in helping families become pregnant, I sure have not received any help and can now see that it is about money. I am extremely disappointed and will not recommended this app to anyone as I have not received any help at all. Most companies are extremely understanding of subscription services like this one, and go above and beyond to make sure their customers are heard and understood. I have never experienced this, a situation where I could not get my money back.",1,FALSE,HHannahHoo,Worst customer service,natural-cycles-birth-control,765535549
4/20/24 13:09,"{'id': 43529779, 'body': 'Hello, we are sorry to hear that this was your experience and we would be happy to find out why this has happened. Please reach out to us at help.naturalcycles.com so that we can help you out. \nKindly, The Natural Cycles Team', 'modified': '2024-04-26T08:50:15Z'}",They say they will email you before your subscription renews but a quick search of my inbox shows that’s a lie. They were somehow able to charge a card with expired credentials. It’s sad because I enjoyed the app yet being deceived into a forced yearly renewal makes me dislike this product greatly. Be warned !,1,FALSE,veryunhappygabby321,Predatory subscriptions practices,natural-cycles-birth-control,765535549
1/24/23 19:44,"{'id': 34500177, 'body': 'Hi there, \n\nThank you for posting a review and we’re sorry to hear that your experience was not of the quality you expected. We would like the opportunity to investigate your feedback further. We kindly ask you to please reach out to our Support team via help.naturalcycles.com. \n\nHave a great day.  \n\nRegards, \nNatural Cycles. ', 'modified': '2023-01-26T15:53:14Z'}","I wish I would have done more research before dropping a non-refundable $100 on this app and here's why. 1) I thought the thermometer automatically updated into the app via Bluetooth and it doesn't -- I guess it doesn't claim to do that anywhere but with all the fancy advertising I guess I figured it would  2) the thermometer is a horrible UI. Beeps are insesent and loud, no back lightning to handle in the dark, and the storage of your previous temp is shoddy at best. There are cheaper and better BBT thermometers elsewhere. 3) this app is marketed in a way that I find predatory and wish I wouldn't have fallen for it 4) this is glorified rhythm method dressed up to look like FAM method. Rhythm method is notoriously incomplete. The marketing doesn't disclose the difference. 5) the green days change after the fact which is horrible and confusing. 6) I now know two people who had unwanted pregnancy as a result of using this app.",2,FALSE,Cheesehead41,Do your research before spending your money,natural-cycles-birth-control,765535549
7/11/23 1:04,"{'id': 37635656, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-07-12T14:18:54Z'}","I thought using this app would be a great way to get a prescription easily before a vacation. Spoiler alert: it was not. It only made things more complicated and stressful and I had to scramble at the last minute to find a backup. I submitted a request a week before my vacation, but it took them 5 days just to review and reach out with additional account/customer service questions (not even doctor questions - they hadn’t even sent it to a doctor, it took them 5 days just to review and ask account questions). I called and resolved those questions the same day, but at that point since it had already been 5 days, and they had not even sent it to a doctor yet (just their customer service), there was no guarantee they’d be able to send to a doctor, the doctor would review, and I would get my prescription before I left for vacation. In my mind, if Nurx had additional account/customer service questions, they should have flagged and reached out immediately on day 1 or day 2 after the request not waited 5 days. Now it is 2 days before my vacation and I am left trying to figure out how and where I can get my medication. I am very disappointed and upset with their service and would not recommend it.",1,FALSE,krg248,"Good idea, terrible execution",nurx-birth-control-delivered,1213141301
