Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,app_name,app_id,category,probability
420,2023-02-03 12:53:56,"{'id': 34678045, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-02-05T04:02:31Z'}","Do not order your prescriptions through Nurx. They are CRIMINALLY understaffed and can not respond to questions or help you at all. It takes three plus days to get a response from customer service, and they usually don’t even answer your question. And I’m saying 3+ days between each message. My birth control is always late or there’s something complicating pick up, I have to stress about it every month. I’m supposed to take it continuously but I’ve had a problem getting my birth control the last four times I’ve picked it up. I HATE this app and I REGRET ever USING IT.",1,False,maddyanalyst,AVOID NURX,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management",0.9833462153954876
422,2022-08-20 01:21:42,"{'id': 31623052, 'body': ""Hi, we're sorry to hear this was your experience and this is not how we'd like to have our patients face. Please send us an email at reviewsupport@nurx.co to better investigate the events described further. We hope to hear from you soon. "", 'modified': '2022-08-23T15:44:46Z'}",I had a fine experience with using this app for birth control until my insurance decided they no longer wanted to cover my pill brand(not the fault of Nurx). I got a message that it would not be covered and asked what I wanted to do. I simply requested a different pill and my account was placed on “hold” for medical review. I have sent 4 separate messages and it’s been almost two weeks without a response. Good thing I’m not using it for contraception because their customer service and response time is completely unacceptable.,1,False,lbrock21,Horrific customer response times. Stay away,nurx-birth-control-delivered,1213141301,- l2_delayed_customer_service,0.994628112071553
434,2024-03-09 05:20:24,"{'id': 42570374, 'body': ""We genuinely apologize for the inconvenience you've experienced and we’d like to facilitate a thorough investigation! Could you reach out to us via email at reviewsupport@nurx.co?\n"", 'modified': '2024-03-13T18:51:57Z'}","Over a week of the runaround and “you have an incomplete survey” over and over again even after sending screenshots showing I already took it! I got someone on the phone and she confirmed she could see my survey and this issue was supposedly “fixed” and after following up I get the same canned response. I’ve emailed, I’ve sent screenshots and gotten nowhere. I’m going to dispute the consultation charge with my HSA first thing in the morning. They’re either incompetent or dragging it out 30 days so you can’t dispute the charge.",1,False,dhdhsnsksidhdv,Same experience as everyone nowadays,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l4_problematic_billing_practices",0.9952419789161749
437,2024-02-22 15:18:18,"{'id': 42269639, 'body': ""We appreciate you taking the time to provide feedback on your experience. We apologize for any inconvenience you've faced, and we're here to help sort things out. Can you send us a message in the app or through email at reviewsupport@nurx.co?\n"", 'modified': '2024-02-28T22:59:39Z'}","Wanted my birth control through the mail instead of fighting with Walgreens every month. Accidentally disclosed I was hypermobile and they denied me the birth control I already have a prescription for due to a worthless study. Then I got in a very depressed place due to a recent loss and I am too agoraphobic right now to get help in person. I thought Nurx might at least do me a solid with this one. But no, I am far too depressed and am considered beyond saving by them. And no, you don’t get a refund for the waste of time. Nurx will be my 13th reason.",1,False,Maddy's Games,Harvard has a higher acceptance rate,nurx-birth-control-delivered,1213141301,"- l3_poor_prescription_management: The reviewer mentions being denied birth control they already had a prescription for.
- l4_problematic_billing_practices: The reviewer mentions not getting a refund for the service they found to be a waste of time.",0.9355442859979102
438,2024-01-09 12:37:24,"{'id': 41255895, 'body': ""We appreciate you taking the time to provide feedback on your experience. We apologize for any inconvenience you've faced, and we're here to help sort things out. Can you send us a message in the app or through email at reviewsupport@nurx.co?\n"", 'modified': '2024-01-12T20:41:18Z'}","Horrible- use HERS instead. I was immediately sent a prescription I cited in my intake form as dangerous. This ap fraudulently charged me 3 extra times, for a total of 138$ and has no receipts listed in my account for this. It is impossible to get in touch with anyone, and when you do, you are talking to a different person each time, even within a given hour, and have to repeat the issue at hand because providers are not careful enough to refer to previous messages or case notes. Dangerous, neglectful healthcare that truly needs to be investigated",1,False,MBeam111,WARNING,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management
- l4_problematic_billing_practices",0.9460728097338141
439,2023-10-08 04:04:13,"{'id': 39436191, 'body': ""We're sorry to hear this and we'd like to further investigate what happened to better assist you. Please email us reviewsupport@nurx.co and we look forward to your reply. \n"", 'modified': '2023-10-10T16:10:01Z'}",The service is good when you get a response. If you don’t get a response then the service is terrible. I’m currently on day 3 needing assistance and no one has responded. I do not recommend this app if you need to chat with someone or have issues. I currently need the Dr to call my insurance to get my prescription filled and it’s been 3 days since I messaged with no response. If we are counting back to when I asking what to do with the wrong prescription filled it’s been over 19 days since I’ve messaged someone with no response. 19 days and no response.,1,False,JCLAPA,Terrible Response Time,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management",0.9912381507011131
442,2022-01-12 21:42:36,"{'id': 27444720, 'body': ""Hello Natalie, we're disappointed to hear this change in experience and we'd like to investigate these events further to learn more about what went wrong. Please email reviewsupport@nurx.co to assist best. "", 'modified': '2022-01-14T12:56:59Z'}","I previously rated this app very high but sadly have to change my rating. DO NOT DO IT! 
It works week until they did not send me my
Subscription one month and I have ZERO notification about this. That’s just wrong, especially since I had alerts set up for email and text. So I missed a pack and then all of a sudden they decide to send me a package and this time decide to charge me. I am furious. The customer support is horrible. The attention to messages is horrible. I have told Al my friends to stop this app immediately. I have never been more annoyed.",1,False,Natalie282828,Don’t do it!!!!,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management
- l4_problematic_billing_practices",0.9965512923003601
445,2020-08-18 19:27:54,,"I thought it was a good idea to get my BCP shipped to my home since the pandemic going out of control. I was glad that I could finally find the pills that I wanted/needed until they send me some generic brand that I don’t want. It was really hard to find the one that works for my body and when I finally found one and ordered one, Nurx decided to send some other sketchy pills that I will not take. Their customer service is super slow and they take out $15 to just ask them question. THEY CHARGE MONEY TO ANSWER YOUR QUESTION. This doesn’t sound right with me when they send the WRONG pills and CHARGE you for it.",1,False,시해동,Almost feel like a scam,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management
- l4_problematic_billing_practices",0.8697278520548374
447,2023-02-27 13:14:45,"{'id': 35261134, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-03-07T20:33:48Z'}","I’ve used this app for years and recently when I went to get my prescription renewed it’s been absolutely horrible. They do not care about their customers and their medical needs at all. 

I submitted my request over a week ago for refill and not only did I get charged multiple times, I had to wait on the phone for almost an hour to get someone to look into it. Not to mention my prescription still hasn’t been reviewed by a doctor. 

When I’ve reached out to customer service, I get an unhelpful, canned response about how they’re experiencing a high volume of orders. They’ve gotten way greedy and have so many product offerings now-but are unable to keep pace with the demand.

I found a different provider to work with and they were able to process my order almost immediately. Save yourself the frustration.",1,False,julia722_,AVOID. It’s gone waaaay downhill.,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management
- l4_problematic_billing_practices",0.896693961664173
448,2023-01-17 18:20:31,"{'id': 34385998, 'body': ""We're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thank you.\n"", 'modified': '2023-01-19T18:01:50Z'}","I will never use this company again. My order was cancelled 2 times over the course of a month. The first time was an issue with my insurance that I told them in the beginning I did not have. They tried to bill my non-existent insurance and when it didn’t go through, my order was cancelled the next day. After I told them I had no insurance, they proceeded with the order but then cancelled again for no reason this time! There is no urgency with this company and terrible communication.",1,False,PamyC_,Awful customer service. Order cancelled 2 times,nurx-birth-control-delivered,1213141301,"- l3_poor_prescription_management
- l4_problematic_billing_practices",0.9972703039141454
449,2022-11-15 00:42:40,"{'id': 33205219, 'body': ""Hello, we're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thanks.\n"", 'modified': '2022-11-16T23:59:11Z'}","I used to love Nurx but they have grown too big too fast and can not provide the customer service they used to. I have had multiple errors with my insurance, not finding out till the last minute. The responses are very slow. They try to make you pay for a renewal before they will fill your birth control even though you have refills left! Ridiculous! So frustrating! I don’t need Nurx and I’ve discontinued everything and will not recommend Nurx in the future. Bad App, bad business, and terrible customer service.",1,False,Ashley Harrington,Would NOT recommend!,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management
- l4_problematic_billing_practices",0.9483162483990758
450,2022-03-14 23:45:42,"{'id': 28612938, 'body': ""Hello Rayson, we're deeply disappointed to hear of this experience. We want to investigate these events described further and see what caused this break down. Please email reviewsupport@nurx.co to locate your account best and learn more about these events. Thanks"", 'modified': '2022-03-16T15:56:22Z'}",So I had been with Nurx for about 6 months taking prep which is a medication that must stay in the system. They then said they sent out my next prescription but cancelled it midway through to fill out this new documentation to continue my prep. Which has been a hassle to get completed with what they now want shown. For them to cancel a prescription they were sending specifically so I wouldn’t miss my continuation and be protected without warning was tasteless. And I now get prep elsewhere for free. Thanks for the horrible experience Nurx.,1,False,O.G-rayson,Nightmare continuing to receive medicine,nurx-birth-control-delivered,1213141301,- l3_poor_prescription_management,0.9995383361995424
451,2022-02-26 05:01:00,"{'id': 28304086, 'body': 'We are sorry to hear about your experience. Nurx has 400K patients, many of whom have trusted us to care for additional health needs beyond birth control. We pride ourselves on helping our patients get what they need. Please email reviewsupport@nurx.co to best locate your account and investigate this matter further.', 'modified': '2022-02-28T21:51:42Z'}","I wish I had never downloaded this. It ended up causing me more headaches than anything else. They advertise quick, efficient, and discreet health care. What I received was:

1. Delayed health care and charged before service was provided. I ended up going to urgent because it was a work around. They kept saying they’d respond on 48 hours but the response was just a “we will get to this”-not actually something helpful with regard’s to the services they provide. 

2. Not discrete at all. They will email and message you full details of everything. The link doesn’t ask you to login. So basically, they send you a text with details of your personal information and if you click it they bring you to an even more detailed link without requiring further privacy checks. 

Absolutely awful app and terrible customer service.",1,False,emily-wallie,Scam-Just go to Urgent,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l4_problematic_billing_practices",0.7092616355496273
453,2024-01-03 23:47:49,"{'id': 41210917, 'body': 'Our goal is to provide our patients with the best care possible. \nCan you email us at reviewsupport@nurx.co so we can assist?  \n', 'modified': '2024-01-10T20:16:19Z'}","Nurx used to be amazing. They created an easy-to-use platform to order and manage prescriptions. It was so convenient. However, it’s gone really downhill lately. The customer service is horrible, and it seems like they have a fraction of the staff they once had. It can take days for them to reply to messages and resolve issues. It just seems like no one is available to help. Hopefully they can staff up and get back to what how great they used to be.",2,False,Jonathan from Colorado,Has not been good lately,nurx-birth-control-delivered,1213141301,- l2_delayed_customer_service,0.9936556442539193
455,2022-12-22 12:33:34,"{'id': 33905229, 'body': ""We're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thank you.\n"", 'modified': '2022-12-23T19:24:15Z'}","I’ve tried well over a year to make this app my go-to but the company is terrible. They switched my birth control 4x in less than a year, without asking or any explanation. Then charged me for std meds and I don’t take them. Takes two weeks or more in between messages for them to respond. It’s poor customer service. You can’t just switch someone back and forth like that. My hormones are messed up now. And I’m out a lot of money for meds I wasn’t even ordered. Just go to your regular OB, don’t mess with this app, it’s terrible.",1,False,sin pijamas,Worst company ever,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management
- l4_problematic_billing_practices",0.984155606249217
460,2023-06-30 13:26:58,"{'id': 37454115, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-07-04T21:31:08Z'}","I am beyond frustrated with this new app. I have been a member of The Pill Club long before it became Nurx, and the new app is just horrible. My prescription for a birth control I have been on for months now got cancelled out of nowhere and without anyone bringing it to my attention. Now I'm left without any birth control at all and no indications about when it will be able to be refilled. I'm not sure if there are other apps to get birth control, but I would suggest using anything other than Nurx. Very disappointed and annoyed.",1,False,mkgymnast123,Very frustrated - do not use !!,nurx-birth-control-delivered,1213141301,- l3_poor_prescription_management,0.9992197431588021
465,2022-02-24 05:46:38,"{'id': 28304077, 'body': ""Hello Brii, we're disappointed to hear of your experience with our service and we'd like to investigate the events described further. If possible, please email reviewsupport@nurx.co to locate your account best. "", 'modified': '2022-02-28T21:49:52Z'}","I loved them while I was on the pill. However, once I canceled my prescription as I was trying to conceive and am now pregnant and I get multiple emails and texts a week about how there was a problem processing my refill. I have spoken to multiple people and they all say it’s canceled and I won’t get another contact until the next one comes. I had to block their text number and wish I knew how to block their email as well. Feels very spammy and even if I ever decide to get back on the pill I will NEVER use Nurx again",1,False,____briiii_____,Great until it’s not,nurx-birth-control-delivered,1213141301,"- l3_poor_prescription_management
- l4_problematic_billing_practices",0.9709927444148866
471,2020-08-07 13:23:22,"{'id': 17288160, 'body': ""Hi Carly, thank you for bringing our attention to your experience. We'd like to look into what happened here. Please email us at reviewsupport@nurx.co so we can locate your account"", 'modified': '2020-08-14T15:59:02Z'}","I have used Nurx for 2-3 years and my medication preferences have never changed. It’s almost as if they don’t even read the information you fill out. Every single time I refill, I get sent the generic version even though I indicate that generic substitutions are not okay. They always ship out the generic version, I remind them it’s not acceptable, and they apologize and say “next time we’ll get it right!” So I have to suffer through 3 months of spotting until my next refill arrives. There are enough people trying to mess with my birth control rights and reproductive health. Nurx, you’re supposed to be on MY side.",1,False,carlyhm92,Unhappy,nurx-birth-control-delivered,1213141301,- l3_poor_prescription_management,0.9904587800547316
473,2023-09-07 15:56:21,"{'id': 38880500, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-09-12T20:56:03Z'}","I’ve messaged them for 3 days now, during business days and hours but no response. They also don’t give you a billing date and just spring the charge on you. The also started processing my order late. So now I will have to go 2 weeks without my birth control. The switch over from The Pill Club was the worst move. I also had to pay for another consultation just bc they switched companies. I will be leaving this service, don’t sign up here for birth control",1,False,Abbieleelee,0 customer service. Try a different birth control app,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management
- l4_problematic_billing_practices",0.9986604165440106
475,2022-10-19 20:07:05,"{'id': 32827100, 'body': ""Hello, we're deeply saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. Thanks"", 'modified': '2022-10-27T21:31:40Z'}",My experience so far hasn’t been great. I’ve requested a simple prescription for a birth control two weeks ago and I still haven’t received it. It’s the same brand/type I’ve been on for the past two years so I don’t understand why it’s taking so long to get it approved. Now I have run out of pills from my old prescription and still haven’t received a new one from Nurx. It would have been easier and quicker to just go to a doctor and get the prescription.,2,False,notgreat767652728,Delays!,nurx-birth-control-delivered,1213141301,- l3_poor_prescription_management,0.9994390225067444
481,2020-07-09 21:49:23,"{'id': 16678564, 'body': 'Thank you for bring this to our attention. Our team is working hard to answer all messages, however, we do have a customer care line at\xa0800-321-6879\xa0for immediate assistance. Our phone lines are open Mon - Fri 9am - 9pm EST. We would like to learn more what happened here and connect you to our medical team to address your questions. Please email\xa0reviewsupport@nurx.co\xa0so we can look into this further.', 'modified': '2020-07-16T16:24:19Z'}",Nurx was great with giving me the birth control I wanted. They claim that you have access to your nurses 24 hours a day but that was the biggest lie. I had a few questions every so often and the EARLIEST they got to me was about 13 days! 13 days! I loved this app but just because of the long waiting times to answer my question I will not be using it anymore and cancel my subscription. I had to stop using it because they didn’t reply on time. The longest they got back to me was 16 days. Lol. Smh.,2,False,mariagmariag,"if you have lots of questions, don’t use this app",nurx-birth-control-delivered,1213141301,- l2_delayed_customer_service,0.9989935409200308
483,2024-02-13 00:15:48,"{'id': 42269643, 'body': ""We appreciate you taking the time to provide feedback on your experience. We apologize for any inconvenience you've faced, and we're here to help sort things out. Can you send us a message in the app or through email at reviewsupport@nurx.co?\n"", 'modified': '2024-02-28T22:59:51Z'}","Their customer service takes forever to respond to you and doesn’t fully answer your questions. I have been having the same conversation with them for 5 days yet and cannot come to a solution as they reply to your question with an irrelevant answer hours/ days later. They also aren’t clear on their prices and don’t provide additional information on important matters. For someone who relies on their services, it is very frustrating to not receive any help.",1,False,🍃☀️🌸,Frustrating & Unresponsive,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l4_problematic_billing_practices",0.9970062278998895
492,2023-06-27 04:28:53,"{'id': 37420893, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-06-30T22:35:04Z'}","As other poor reviews stated, their communication is below par. I switched to Amazon’s pharmacy & they will reply within 3 hours where you might be waiting 3 weeks with nurx. I understand they may have a large volume of messages to reply to but I imagine that their competitors do as well & they don’t seem to have the same communication issue.  And twice now, they’ve failed to send me my prescription refill on time, putting me at risk of pregnancy & through interrupting my cycle, causing huge emotional/mental imbalances.",1,False,"Murdered by your ""app""",Poor communication & late on refills,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management",0.9490489320546932
498,2023-01-25 17:47:28,"{'id': 34663843, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-02-03T16:53:16Z'}","I have been using Nurx for about 2 years now. I just went to renew a prescription and it has been such a pain. Every response I get is automated. I have been waiting 2 weeks on something that they said would take a couple days, with absolutely 0 update. It takes days to get any sort of message response. This company was not like this when I started. It has personable and quick. I went with them because their customer service was rated the highest and it used to be true.",1,False,rheaaaaaaaaa,Not what it used to be,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management",0.9995165359064464
505,2023-06-29 17:23:54,,I was switched involuntarily from another birth control company. From the start Nurx gave me so much trouble for getting the same birth control I have been on for 5+ years. I asked to cancel my account and got no reply in the message center. I have now been on hold for 30 minutes to cancel my account. I like the app and message part but overall they don’t give you the prescription you are used to and want to put you on totally different things that are more expensive,1,False,Jazzzz20202020,Customer service lacks,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management",0.9931755314767271
510,2022-09-06 19:25:03,"{'id': 31997354, 'body': ""Hi, we're disappointed to hear this and we'd like to investigate this further as something doesn't seem right. Please email reviewsupport@nurx.co to better assist you. Thanks\n"", 'modified': '2022-09-13T14:59:19Z'}","I used to love this app and was disappointed when I moved back to Maine and it wasn't available.  As soon as they were approved to ship medication here I signed up again and have been using it for the past 4 years.  In the past few months I have reached out multiple times to change my medication with no response.  I just keep getting charged and they keep sending it, even after I asked to cancel my prescription.  Totally not worth it anymore.",1,False,Lexivh,Takes weeks to hear from someone,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management
- l4_problematic_billing_practices",0.9773054764501232
513,2020-05-23 01:13:34,"{'id': 15578199, 'body': ""Hi there! We appreciate that you have turned to Nurx for your health needs for the last few years. We're disappointed to hear about your experience and would like to see if there's anything we can do to help. Please email reviewsupport@nurx.co. Thanks!"", 'modified': '2020-05-26T16:47:09Z'}",I’ve been a customer for 3 years and have never had an issue but this recent order somehow they’re allowing for pharmacy to substitute as necessary. This was never a thing. I’m terribly frustrated bc I’ve told them NUMEROUS times to change it. My history has always been this medication so it made absolutely no sense to change it. The nurse Jorge was trying to sway me for whatever reason honestly it’s probably bc they already made the mistake of sending the WRONG medication and just wanted me to take it. If I could honestly give them no stars I would.,1,False,Riv1996,Absolutely horrible service,nurx-birth-control-delivered,1213141301,- l3_poor_prescription_management,0.9952007729693756
515,2024-02-28 13:36:12,"{'id': 42396261, 'body': ""We appreciate you taking the time to provide feedback on your experience. We apologize for any inconvenience you've faced, and we're here to help sort things out. Can you send us a message in the app or through email at reviewsupport@nurx.co?\n"", 'modified': '2024-03-05T20:36:33Z'}",They dispensed it to me for 9 months and then made me fill out the survey all over again to continue getting my birth control pills. After I did all that they told me to update my insurance even though I was still using the same insurance. After that they told me that they don’t work with my insurance company even after they had been doing it for 9 months already. I quit getting my pill from them. They are so confusing.,2,False,Char_Heitger,So confusing,nurx-birth-control-delivered,1213141301,"- l3_poor_prescription_management
- l4_problematic_billing_practices",0.9853328550350655
519,2023-07-17 17:26:04,"{'id': 37778958, 'body': ""Hi, we're disappointed to hear this. Due to current events, our support team has been experiencing higher volumes and our team has been working around the clock to address all patients as quickly as possible without diminishing care. We thank you for your patience and understanding as we continue to work through all request. We'd like to investigate the events described further and assist in any way possible. Please email us at reviewsupport@nurx.co and we look forward to your reply, thank you."", 'modified': '2023-07-19T17:16:22Z'}","From my experience, as someone who’s insurance does not cover the mail order refills, Nurx is more of a hassle then just going to the doctor. I have had consistent issues with them not sending my prescription to my pharmacy and having to wait days to get in contact with them. Causing long lapses between taking my prescription. If you have insurance that covers birth control, just take the time to go to the doctor once a year and save yourself the headache of dealing with them.",1,False,Thisismynickname007,Customer service is unresponsive,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management",0.9871784751590432
520,2023-05-11 18:03:42,"{'id': 36554321, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-05-16T12:57:37Z'}","Would not recommend. They sent me a different prescription than requested, without my confirm. When I reached out, they just provided a comment along the lines of sorry, no refund, but we’ll tell you how to properly throw it in the trash (I’m serious, just worded differently). I’ve tried other providers and they have been good when suggesting a different prescription and confirming with me first if I were okay with it, before sending them out. These people don’t - BIG RED FLAG.",1,False,NateC_ny,RED FLAG - sent me and charged me for a prescription I didn’t want!,nurx-birth-control-delivered,1213141301,- l3_poor_prescription_management,0.9995451203891148
521,2023-02-28 16:41:06,"{'id': 35261136, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-03-07T20:33:56Z'}","Stop promoting mental health help if you indeed do not help at all. Stop trying to take advantage of people who are mentally ill and struggle everyday. They will let you completely finish the quiz for it and then tell you they can’t help you. I can’t be severely depressed but I also can’t be just a little depressed to get help. It’s honestly so invalidating, and you should not promote it if you do not do anything to help but just deny help completely. Also customer service is literally the worst. Don’t use this app it’s just a waste of time.",1,False,ur mom12558,Horrible,nurx-birth-control-delivered,1213141301,"The review text can be classified under the following category:

- l2_delayed_customer_service: The review mentions that ""customer service is literally the worst,"" indicating difficulty in contacting customer service and dissatisfaction with their response.",0.7025538400994673
522,2022-05-03 09:49:33,"{'id': 29578571, 'body': ""Hello, we're disappointed to hear of this experience as it sounds frustrating. We are able work with FSA/ HSA payments but sometimes these payments may not go through properly in which we can offer patients a receipt for reimbursement. We'd like to investigate the events described and make sure all concerns have been addressed including information your pharmacy is seeking. To locate your account best, please email reviewsupport@nurx.co to assist you best."", 'modified': '2022-05-05T16:19:15Z'}","It says they take FSA/HSA payment, but they DO NOT. 
It took over 48 hours for each reply in the message system to get someone to return a reply, not sure why using an app or service is even something they offer if they cannot support customers. 

After saying their FSA/HSA payment feature was down they finally sent my prescription to a pharmacy for me to pickup. The pharmacy said they couldn’t fill the prescription because they needed more information from the nurse, it’s been a week and I’m still waiting from a nurse to call the pharmacy, leading me to believe this site is a scam. 

I would in benefits for my company, there is no way I would adapt this program company-wide, nor suggest it to anyone moving forward. Terrible customer service and honestly not even sure anyone is actually a doctor.",1,False,Iloveola@1,Terrible customer service,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management
- l4_problematic_billing_practices",0.984362902074229
527,2023-05-09 00:45:42,"{'id': 36464784, 'body': ""Hello, we're truly saddened to hear of this experience and want to take a closer look at what you described. Please email us at reviewsupport@nurx.co to better investigate this. We look forward to your reply, thank you.\n"", 'modified': '2023-05-11T14:27:17Z'}","My insurance stopped covering my GP, so I turned to Nurx for my mental health med, figuring I could use them until I had time to get a new main dr. Big mistake. Wasted $65 to get told I should stop taking a medicine my GP specifically prescribed for me, that I didn’t even request from Nurx, just because I disclosed that I took it. Took ages to respond to every message and interrogated me on unrelated issues (do i use self care??? really? as a treatment for GAD and depression??) Would not recommend to anyone as a way to avoid wasted time and effort.",1,False,MyRomaRosa,don’t bother for mental health,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service: The review mentions that it ""took ages to respond to every message.""
- l3_poor_prescription_management: The review discusses issues with being told to stop taking a prescribed medication and being interrogated on unrelated issues.",0.9934149967864461
532,2021-02-27 02:34:20,"{'id': 21350944, 'body': 'Hi Katie, we are sorry to hear about your experience. We would like to assist further. Please feel free to email reviewsupport@nurx.co. We look forward to your reply. \n\n', 'modified': '2021-02-28T18:26:01Z'}","I tried Nurx because I wanted to get a prescription fast. I was recommended birth control, and filled out a questionnaire that included my credit card info for my “copay”. I was charged for the copay even though they could not figure out how to input my insurance correctly, and was told my prescription was not on the way. I never got my money back after asking multiple times, and am now going to have to call their customer service line to get my money back because they will not respond to me on the app. DO NOT RECOMMEND",1,False,KatieWarnes,"Horrible app and service, do not use.",nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l4_problematic_billing_practices",0.9691483876360352
533,2020-09-16 15:43:27,,If you have Medicaid do not use this company! You’ll have to pay out of pocket for literally everything and they won’t refund you for they money they charge you. I was trying use this app to make my life easier. I’ve literally never had to pay a dime in order to get a birth control prescription nor for the actual pills in my life until now. If you wanna pay out of pocket for everything by all means but if you’re like me who can’t pay for it then just stick to PP or a normal doctor.,2,False,SaTay95,DON’T USE IF YOU HVE MEDICAID,nurx-birth-control-delivered,1213141301,- l4_problematic_billing_practices,0.9994905843562311
536,2022-09-24 21:05:58,"{'id': 32559727, 'body': ""Hi, we're disappointed to hear this and we'd like to investigate this further as something doesn't seem right. Please email reviewsupport@nurx.co to better assist you. Thanks\n"", 'modified': '2022-10-13T17:06:59Z'}","Customer service is terrible now… not blaming the representatives, they’re very nice and helpful… that is when they actually get back to you. Takes up to a week to get a response. I was trying to change something about my birth control but once they got back to me 6 days later it was already sent out so that was frustrating. Like how convenient it is, good to use but if you run into any problems or have any questions… good luck. Will be trying favor now",1,False,Michelleeeeeewee,Not what it used to be,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l3_poor_prescription_management",0.970842281328218
538,2021-03-24 15:18:20,"{'id': 21889452, 'body': ""We are disappointed in your recent experience with our service. The medical consultation fee works similar to paying an office fee at your in person providers office prior to seeing a provider. This consultation covers all interactions with a medical provider for a year along with them reviewing your medical history and prescribing your medication. If you do not reach our medical team to discuss your history, you are able to be refund the consultation fee. We'd love to look more into this matter and assist you in anyway possible. Please send us an email at reviewsupport@nurx.co to investigate best. "", 'modified': '2021-03-26T16:58:08Z'}","Don’t bother even using this app. It costs $15 for a “consultation” which is the same questions every other mailed birth control company asks for free. They immediately take it out of your bank account when it hasn’t even been reviewed by a doctor or not. If they deny you or they say you need to pay out of pocket which is NOT cheap, you don’t get a refund. They just seem money hungry. Their responding is awful as well so good luck trying to get a response when they tell you they will reply back.",1,False,Directioner✌,Don’t even bother.,nurx-birth-control-delivered,1213141301,"- l2_delayed_customer_service
- l4_problematic_billing_practices",0.9687703268305009
